Created-At;From-User;From-User-Id;To-User;To-User-Id;Language;Source;Text;Geo-Location-Latitude;Geo-Location-Longitude;Retweet-Count;Id
10/09/2022 1:57;DiscoFarts?;4217658140;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @GabrielJWeis: Minted out in minutes this morning!!! Love you @TheStoicsNFT!!! https://t.co/BbEBBBNL1O;;;106;1,56839E+18
10/09/2022 1:54;PrinceCaspian ?;539070427;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;Congratulations @GabrielJWeis and the entire @TheStoicsNFT team ? ?Next week we all cheers at reveal ? https://t.co/iF6MLoTOst;;;0;1,56839E+18
10/09/2022 1:52;Robert Organ;1,39778E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @CryptoDStat: A project @TheStoicsNFT  that has utility, great collabs, multiple soon to be revealed 1/1's, SOLD Out 5k within minutes D…;;;12;1,56839E+18
10/09/2022 1:51;Robert Organ;1,39778E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @TCryptoCurrency: IYKYK @TheStoicsNFT ???

As the future of AI art takes off the value of #nfts old school real artists will be in signi…";;;27;1,56839E+18
10/09/2022 1:51;137.5degreeSouth.?????;2297803843;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;RT @GabrielJWeis: Art Wins! So happy today! Thanks you my fellow @TheStoicsNFT! We beat the odds and showed incredible resilience. Our coll…;;;47;1,56839E+18
10/09/2022 1:50;Robert Organ;1,39778E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @GabrielJWeis: Art Wins! So happy today! Thanks you my fellow @TheStoicsNFT! We beat the odds and showed incredible resilience. Our coll…;;;47;1,56839E+18
10/09/2022 1:50;Dirt211 | Harry;52259127;JulianGilliam;16502690;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@JulianGilliam Whenever my Stoics reveal turns out to be the collab you did with @GabrielJWeis it just may. #FeelingStoic;;;0;1,56839E+18
10/09/2022 1:49;Ethel Whittaker;1,5664E+18;;-1;en;<a href='https://twitter-web-service.herokuapp.com/' rel='nofollow'>washerehell</a>;"RT @TheStoicsNFT: The Stoics by @GabrielJWeis 5K NFT Collection has officially SOLD OUT ???

OS Secondary: https://t.co/OGNHwRSsFw ?

#TheS…";;;149;1,56839E+18
10/09/2022 1:48;Barbara Quinn;1,56647E+18;;-1;en;<a href='https://twitter-web-service.herokuapp.com/' rel='nofollow'>Test v1 try</a>;"RT @TheStoicsNFT: The Stoics by @GabrielJWeis 5K NFT Collection has officially SOLD OUT ???

OS Secondary: https://t.co/OGNHwRSsFw ?

#TheS…";;;149;1,56839E+18
10/09/2022 1:48;Breanna;1,56547E+18;;-1;en;<a href='https://twitter-web-service.herokuapp.com/' rel='nofollow'>#duckzilla twitter app</a>;"RT @TheStoicsNFT: The Stoics by @GabrielJWeis 5K NFT Collection has officially SOLD OUT ???

OS Secondary: https://t.co/OGNHwRSsFw ?

#TheS…";;;149;1,56839E+18
10/09/2022 1:48;Cassandra;1,56724E+18;;-1;en;<a href='https://twitter-web-service.herokuapp.com/' rel='nofollow'>soranaha</a>;"RT @TheStoicsNFT: The Stoics by @GabrielJWeis 5K NFT Collection has officially SOLD OUT ???

OS Secondary: https://t.co/OGNHwRSsFw ?

#TheS…";;;149;1,56839E+18
10/09/2022 1:48;luznery.avax ?????;1335057638;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @TheStoicsNFT: The Stoics by @GabrielJWeis 5K NFT Collection has officially SOLD OUT ???

OS Secondary: https://t.co/OGNHwRSsFw ?

#TheS…";;;149;1,56839E+18
10/09/2022 1:47;Shaya Stark;482609512;GabrielJWeis;146223193;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@GabrielJWeis @TheStoicsNFT L F G ! ! ! Big congrats dude ?;;;0;1,56839E+18
10/09/2022 1:45;Gabe Weis -Stoics is Sold out!!!;146223193;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @PhlerpDesigns: @GabrielJWeis @TheStoicsNFT Had to happen, hoo hoo, congrats @GabrielJWeis https://t.co/58LWzy4sgA;;;2;1,56839E+18
10/09/2022 1:44;Mats;1,47294E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @TCryptoCurrency: IYKYK @TheStoicsNFT ???

As the future of AI art takes off the value of #nfts old school real artists will be in signi…";;;27;1,56838E+18
10/09/2022 1:43;Keith Candy - Party Animalz coming to LA !;1,36804E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @GabrielJWeis: Minted out in minutes this morning!!! Love you @TheStoicsNFT!!! https://t.co/BbEBBBNL1O;;;106;1,56838E+18
10/09/2022 1:41;Val?;1,3679E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @GabrielJWeis: Art Wins! So happy today! Thanks you my fellow @TheStoicsNFT! We beat the odds and showed incredible resilience. Our coll…;;;47;1,56838E+18
10/09/2022 1:40;Cory ?;2360599644;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @smartfinanceio: YOYOYOYO!  Shout out to @TinnExCyber 
YOU  WON THE CONSCIOUS LINES #129 
@ConsciousLines @smartfinanceio LFG !!

GO Che…";;;17;1,56838E+18
10/09/2022 1:40;Mats;1,47294E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @GabrielJWeis: Art Wins! So happy today! Thanks you my fellow @TheStoicsNFT! We beat the odds and showed incredible resilience. Our coll…;;;47;1,56838E+18
10/09/2022 1:39;Minokowar;1,3928E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @GabrielJWeis: Art Wins! So happy today! Thanks you my fellow @TheStoicsNFT! We beat the odds and showed incredible resilience. Our coll…;;;47;1,56838E+18
10/09/2022 1:39;luke_spacelurker;50181748;GabrielJWeis;146223193;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@GabrielJWeis @TheStoicsNFT Congrats ?;;;0;1,56838E+18
10/09/2022 1:38;JoshSavage.eth | LOVE LETTERS 54% MINTED;129192461;GabrielJWeis;146223193;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@GabrielJWeis congrats man! Well deserved!!;;;0;1,56838E+18
10/09/2022 1:37;Goldie;257072708;GabrielJWeis;146223193;und;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@GabrielJWeis @TheStoicsNFT ??;;;0;1,56838E+18
10/09/2022 1:37;Luke Chambers;1,37498E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @GabrielJWeis: Art Wins! So happy today! Thanks you my fellow @TheStoicsNFT! We beat the odds and showed incredible resilience. Our coll…;;;47;1,56838E+18
10/09/2022 1:36;Mantis?;1,39954E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @1337Tpunk: Check out my cool ass Stoic @GabrielJWeis!

? #punking #TheStoicsNFT @TheStoicsNFT 

Wen reveal of the #NFTCollection? #pati…";;;3;1,56838E+18
10/09/2022 1:36;KGKH Art (Gi-Gi)?;1,47347E+18;friedlambchops;427991968;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@friedlambchops @GabrielJWeis @TheStoicsNFT @ItsTymo @TIMEPieces Sweet! Thanks ?;;;0;1,56838E+18
10/09/2022 1:36;The NFT Comic™;1,45054E+18;gifdead;3308973734;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@gifdead @GabrielJWeis @veecon @TheStoicsNFT @W3BTHR33 @DeebiesNFT @NiftyCastle @garyvee @sketchnate I’m more impressed with those club seats you got in the event!!!! ?;;;0;1,56838E+18
10/09/2022 1:35;The Stoics by Gabe Weis | SOLD OUT;1,51943E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;RT @GabrielJWeis: Art Wins! So happy today! Thanks you my fellow @TheStoicsNFT! We beat the odds and showed incredible resilience. Our coll…;;;47;1,56838E+18
10/09/2022 1:35;JuliaSky.eth ??”Heat” Live on Superrare?;8,1804E+17;GabrielJWeis;146223193;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@GabrielJWeis @TheStoicsNFT Epic!!! Congratulations ???;;;0;1,56838E+18
10/09/2022 1:34;Ryan Allen;427991968;KgkhArt;1,47347E+18;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@KgkhArt @GabrielJWeis @TheStoicsNFT @ItsTymo @TIMEPieces Oooo that cheedar cheese one from the space 2 weeks ago would be fire.. Ill write down one of my old ones as well or mint you a recipe on a photo i took of corn and air drop ya.. to test out a Idea;;;0;1,56838E+18
10/09/2022 1:33;?.????;42232039;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @gifdead: This is me at @veecon 1 receiving the 8th hand-drawn Stoic from @GabrielJWeis ????

Been amped & excited about @TheStoicsNFT f…";;;19;1,56838E+18
10/09/2022 1:33;JordiMora.eth;97991062;GabrielJWeis;146223193;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@GabrielJWeis @TheStoicsNFT Massive congrats Gabe, proud of you and the team ???;;;0;1,56838E+18
10/09/2022 1:33;Gabe Weis -Stoics is Sold out!!!;146223193;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @gifdead: This is me at @veecon 1 receiving the 8th hand-drawn Stoic from @GabrielJWeis ????

Been amped & excited about @TheStoicsNFT f…";;;19;1,56838E+18
10/09/2022 1:32;cjl;1,49303E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;RT @BLiZzABLaZEe: ?Huge congratulation’s to another successful launch. The team worked so much magic to make this happen, and you guys did…;;;8;1,56838E+18
10/09/2022 1:30;KGKH Art (Gi-Gi)?;1,47347E+18;friedlambchops;427991968;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"@friedlambchops @GabrielJWeis @TheStoicsNFT Ooooooo, thank you ? ?.  Christmas is arriving early ! Gonna need a good recipe so I can have a good first experience. Maybe I can get the recipe for @ItsTymo ??
@TIMEPieces";;;0;1,56838E+18
10/09/2022 1:30;DGMD;1,51837E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @CryptoDStat: A project @TheStoicsNFT  that has utility, great collabs, multiple soon to be revealed 1/1's, SOLD Out 5k within minutes D…;;;12;1,56838E+18
10/09/2022 1:27;Ryan Allen;427991968;KgkhArt;1,47347E+18;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@KgkhArt @GabrielJWeis @TheStoicsNFT its such a amazing feeling im so so happy for you and i just order your grits ?;;;0;1,56838E+18
10/09/2022 1:23;JeffComma.eth;27967390;;-1;en;<a href='http://twitter.com/#!/download/ipad' rel='nofollow'>Twitter for iPad</a>;RT @GabrielJWeis: Minted out in minutes this morning!!! Love you @TheStoicsNFT!!! https://t.co/BbEBBBNL1O;;;106;1,56838E+18
10/09/2022 1:22;Megan Morrow;411091713;KgkhArt;1,47347E+18;und;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@KgkhArt @friedlambchops @GabrielJWeis @TheStoicsNFT ?????????;;;0;1,56838E+18
10/09/2022 1:21;KGKH Art (Gi-Gi)?;1,47347E+18;morrow_megan;411091713;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@morrow_megan @friedlambchops @GabrielJWeis @TheStoicsNFT Thank you!;;;0;1,56838E+18
10/09/2022 1:21;Megan Morrow;411091713;KgkhArt;1,47347E+18;und;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@KgkhArt @friedlambchops @GabrielJWeis @TheStoicsNFT LFG!!!!?????????????;;;0;1,56838E+18
10/09/2022 1:19;KGKH Art (Gi-Gi)?;1,47347E+18;friedlambchops;427991968;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@friedlambchops @GabrielJWeis @TheStoicsNFT Thank you ?? ?  my fren! I'm so very excited! The fact that it was sold out means the my art is in the hands of someone ?. And I thank my #NFTfamily for voting for me ?. I'm ever so grateful.;;;0;1,56838E+18
10/09/2022 1:19;?Johnny.AVAX/blazee.ETH?;278879352;BLiZzABLaZEe;278879352;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@stopfudding @GabrielJWeis @TheStoicsNFT It’s time https://t.co/awVUN1q5W1;;;0;1,56838E+18
10/09/2022 1:18;?Johnny.AVAX/blazee.ETH?;278879352;stopfudding;8,98739E+17;und;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"@stopfudding @GabrielJWeis 
@TheStoicsNFT";;;0;1,56838E+18
10/09/2022 1:13;Alpha et Omega ..??…??…?;1,5402E+18;GabrielJWeis;146223193;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@GabrielJWeis  got me in love with analytical cubism..?? here’s my first venture into neo cubism from @TheStoicsNFT …???? https://t.co/jBhwYcTnLI;;;0;1,56838E+18
10/09/2022 1:13;AverageAndy;746582017;luke152;15669736;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@luke152 @CapricornCrypto @ConsciousLines @GabrielJWeis @TheStoicsNFT @chikn_nft Artwork from Gabe. Wrapped canvas’s from me;;;0;1,56838E+18
10/09/2022 1:09;Hanklin.eth;461411222;TCryptoCurrency;8,80715E+17;und;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@TCryptoCurrency @TheStoicsNFT @GabrielJWeis 100%;;;0;1,56838E+18
10/09/2022 1:09;Elo;349339353;GabrielJWeis;146223193;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@GabrielJWeis @TheStoicsNFT Congrats my guy ...All the hard work pays off!!!!!;;;0;1,56838E+18
10/09/2022 1:09;Hanklin.eth;461411222;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @TCryptoCurrency: IYKYK @TheStoicsNFT ???

As the future of AI art takes off the value of #nfts old school real artists will be in signi…";;;27;1,56838E+18
10/09/2022 1:08;Elo;349339353;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;RT @GabrielJWeis: Minted out in minutes this morning!!! Love you @TheStoicsNFT!!! https://t.co/BbEBBBNL1O;;;106;1,56838E+18
10/09/2022 1:07;Ryan Allen;427991968;KgkhArt;1,47347E+18;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@KgkhArt @GabrielJWeis @TheStoicsNFT omg how did i miss this ? LFG friend so so happy for you.. and wow love this piece;;;0;1,56838E+18
10/09/2022 1:07;Faezzz;1,42634E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @gifdead: This is me at @veecon 1 receiving the 8th hand-drawn Stoic from @GabrielJWeis ????

Been amped & excited about @TheStoicsNFT f…";;;19;1,56838E+18
10/09/2022 1:06;DGMD;1,51837E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @GabrielJWeis: Art Wins! So happy today! Thanks you my fellow @TheStoicsNFT! We beat the odds and showed incredible resilience. Our coll…;;;47;1,56838E+18
10/09/2022 1:05;addicted2crypto;1,39376E+18;BLiZzABLaZEe;278879352;und;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@BLiZzABLaZEe @GabrielJWeis @TheStoicsNFT @ConsciousLines Shhhh;;;0;1,56838E+18
10/09/2022 1:02;maikeloneo.eth/tez;1,3429E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @GabrielJWeis: Art Wins! So happy today! Thanks you my fellow @TheStoicsNFT! We beat the odds and showed incredible resilience. Our coll…;;;47;1,56837E+18
10/09/2022 1:01;UncleNate.ETH;11918372;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @GabrielJWeis: Art Wins! So happy today! Thanks you my fellow @TheStoicsNFT! We beat the odds and showed incredible resilience. Our coll…;;;47;1,56837E+18
10/09/2022 0:59;Otties Lodge ?;1,52451E+18;gifdead;3308973734;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@gifdead @veecon @GabrielJWeis @TheStoicsNFT @W3BTHR33 @DeebiesNFT @NiftyCastle @garyvee @sketchnate yeah i'm @GabrielJWeis muse;;;0;1,56837E+18
10/09/2022 0:57;stopfudding.eth;8,98739E+17;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"Let’s go @GabrielJWeis @TheStoicsNFT ? 

Can’t wait to see mine !!! Gonna get a IRL version for my recording studio ?";;;0;1,56837E+18
10/09/2022 0:57;Luke;15669736;CapricornCrypto;1,43525E+18;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@CapricornCrypto @ConsciousLines @GabrielJWeis @ImAverageAndy @TheStoicsNFT @chikn_nft Those are awesome! Did you get those from Gabe?;;;0;1,56837E+18
10/09/2022 0:57;??holly;1,31146E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @TCryptoCurrency: Swept the @TheStoicsNFT  by @GabrielJWeis  - https://t.co/AOvtlezBIB floor with @gemxyz ??
? Bought: 15 items 

I'm su…";;;13;1,56837E+18
10/09/2022 0:56;zacf.eth ?;38873084;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @TCryptoCurrency: IYKYK @TheStoicsNFT ???

As the future of AI art takes off the value of #nfts old school real artists will be in signi…";;;27;1,56837E+18
10/09/2022 0:56;??eefsteak;1,03432E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @TCryptoCurrency: IYKYK @TheStoicsNFT ???

As the future of AI art takes off the value of #nfts old school real artists will be in signi…";;;27;1,56837E+18
10/09/2022 0:53;Arrogant ?;7,01859E+17;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @TCryptoCurrency: IYKYK @TheStoicsNFT ???

As the future of AI art takes off the value of #nfts old school real artists will be in signi…";;;27;1,56837E+18
10/09/2022 0:53;Gifdead.eth ??;3308973734;NiftyCastle;1,3677E+18;und;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@NiftyCastle @veecon @GabrielJWeis @TheStoicsNFT @W3BTHR33 @DeebiesNFT @garyvee @sketchnate ???????;;;0;1,56837E+18
10/09/2022 0:53;Gifdead.eth ??;3308973734;KgkhArt;1,47347E+18;tl;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@KgkhArt @veecon @GabrielJWeis @TheStoicsNFT @W3BTHR33 @DeebiesNFT @NiftyCastle @garyvee @sketchnate ????? ahhyaaaaaa;;;0;1,56837E+18
10/09/2022 0:53;Gifdead.eth ??;3308973734;DeebiesNFT;1,39986E+18;ht;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@DeebiesNFT @veecon @GabrielJWeis @TheStoicsNFT @W3BTHR33 @NiftyCastle @garyvee @sketchnate Hellzyaaa;;;0;1,56837E+18
10/09/2022 0:53;Gifdead.eth ??;3308973734;ArtStartNow;1,43542E+18;und;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@ArtStartNow @NiftyCastle @veecon @GabrielJWeis @TheStoicsNFT @W3BTHR33 @DeebiesNFT @garyvee @sketchnate ???;;;0;1,56837E+18
10/09/2022 0:52;Dave Statler;84638585;TCryptoCurrency;8,80715E+17;und;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@TCryptoCurrency @TheStoicsNFT @GabrielJWeis ?;;;0;1,56837E+18
10/09/2022 0:52;Gifdead.eth ??;3308973734;OttiesLodge;1,52451E+18;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@OttiesLodge @veecon @GabrielJWeis @TheStoicsNFT @W3BTHR33 @DeebiesNFT @NiftyCastle @garyvee @sketchnate yeah?;;;0;1,56837E+18
10/09/2022 0:50;Lemur ?;540137605;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @TCryptoCurrency: IYKYK @TheStoicsNFT ???

As the future of AI art takes off the value of #nfts old school real artists will be in signi…";;;27;1,56837E+18
10/09/2022 0:50;The Stoics by Gabe Weis | SOLD OUT;1,51943E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @TCryptoCurrency: IYKYK @TheStoicsNFT ???

As the future of AI art takes off the value of #nfts old school real artists will be in signi…";;;27;1,56837E+18
10/09/2022 0:49;No Glamourboy;1,43059E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @TCryptoCurrency: IYKYK @TheStoicsNFT ???

As the future of AI art takes off the value of #nfts old school real artists will be in signi…";;;27;1,56837E+18
10/09/2022 0:48;?Capricorn?;1,43525E+18;CryptoQuine;1,39273E+18;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@CryptoQuine @ConsciousLines @GabrielJWeis @ImAverageAndy @TheStoicsNFT @chikn_nft The pic doesn’t do them justice, I’m very impressed how they turned out.;;;0;1,56837E+18
10/09/2022 0:47;AL?X ?;7,02739E+17;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @GabrielJWeis: Art Wins! So happy today! Thanks you my fellow @TheStoicsNFT! We beat the odds and showed incredible resilience. Our coll…;;;47;1,56837E+18
10/09/2022 0:47;?Capricorn?;1,43525E+18;StrongGalt;1,31003E+18;und;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@StrongGalt @ConsciousLines @GabrielJWeis @ImAverageAndy @TheStoicsNFT @chikn_nft https://t.co/JgrZi1NpI9;;;0;1,56837E+18
