Created-At;From-User;From-User-Id;To-User;To-User-Id;Language;Source;Text;Geo-Location-Latitude;Geo-Location-Longitude;Retweet-Count;Id
10/09/2022 0:24;EZU Liquid;1,55389E+18;alex_the_good;1,42376E+18;und;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@alex_the_good @AnybodiesNFT @lofts_club @SpaceRunnersNFT @drippieverse @Stepnofficial;;;0;1,56836E+18
09/09/2022 23:25;Abdul;1,41415E+18;digitalflowercg;1,22436E+18;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@digitalflowercg @eskibro_sol @andiarc001 @drippieverse Is it possible to involve the community in the decision process?;;;0;1,56835E+18
09/09/2022 23:16;lollino996;1,4489E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"Thanks @Magicfingerssol ?@drippieverse 
It’s a beautiful day
It’s insane 
With only 2 fucking ticket ? I win this @CetsOnCreck https://t.co/UhwLKBLj7b";;;5;1,56835E+18
09/09/2022 23:16;Rexx;1,53361E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;I'm a fan of this project before. Seeing the value they bring to their holders is somehow inspiring. However, looking at this reasons and explaination, just feel disappointed with them. Maybe I overestimated @drippieverse team. https://t.co/zEh1M3Oxf2;;;0;1,56835E+18
09/09/2022 22:46;Dacey Rei Amores;1,46267E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @NFTWatch89: ?LOW ENTRY? 
??????????????

?@drippieverse 

STATs: 
Listed  ~ 606
Owner ~ 1,938
TS        ~ 5.6K
FP        ~ 0.95 ? 

#NF…";;;6;1,56834E+18
09/09/2022 22:46;Davion Rein Amores;1,46267E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @NFTWatch89: ?LOW ENTRY? 
??????????????

?@drippieverse 

STATs: 
Listed  ~ 606
Owner ~ 1,938
TS        ~ 5.6K
FP        ~ 0.95 ? 

#NF…";;;6;1,56834E+18
09/09/2022 22:46;BeeYouthful You;8,42757E+17;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @NFTWatch89: ?LOW ENTRY? 
??????????????

?@drippieverse 

STATs: 
Listed  ~ 606
Owner ~ 1,938
TS        ~ 5.6K
FP        ~ 0.95 ? 

#NF…";;;6;1,56834E+18
09/09/2022 22:46;Reinolfo Jr Amores;1,46266E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @NFTWatch89: ?LOW ENTRY? 
??????????????

?@drippieverse 

STATs: 
Listed  ~ 606
Owner ~ 1,938
TS        ~ 5.6K
FP        ~ 0.95 ? 

#NF…";;;6;1,56834E+18
09/09/2022 22:46;Your All Authenthic Shop;1,46676E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @NFTWatch89: ?LOW ENTRY? 
??????????????

?@drippieverse 

STATs: 
Listed  ~ 606
Owner ~ 1,938
TS        ~ 5.6K
FP        ~ 0.95 ? 

#NF…";;;6;1,56834E+18
09/09/2022 22:46;NFTWatch ?? {333%}?? Auto Follow ?;9,36236E+17;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @NFTWatch89: ?LOW ENTRY? 
??????????????

?@drippieverse 

STATs: 
Listed  ~ 606
Owner ~ 1,938
TS        ~ 5.6K
FP        ~ 0.95 ? 

#NF…";;;6;1,56834E+18
09/09/2022 22:45;NFTWatch ?? {333%}?? Auto Follow ?;9,36236E+17;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"?LOW ENTRY? 
??????????????

?@drippieverse 

STATs: 
Listed  ~ 606
Owner ~ 1,938
TS        ~ 5.6K
FP        ~ 0.95 ? 

#NFTCommunity #NFT #NFTGiveaway #NFTJapan #NFTNYC #NFTshill #SolanaNFTs #Solana #Solar https://t.co/CFAuzvDOd0";;;6;1,56834E+18
09/09/2022 22:43;Wade;1,53735E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;RT @rizzysol: @Restuta @ShaiNFT_ @Misterstills @Colwellinvestor @drippieverse Seriously, drippies was my first mint, my first introduction…;;;2;1,56834E+18
09/09/2022 22:33;GTOneTM;1,51416E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;It's interesting to read the debate about what actually happened in the replies. I need to write a case study on NFT business failures and ethics based on the story of @drippieverse. https://t.co/yBrgJqkQ9v;;;1;1,56834E+18
09/09/2022 20:22;ÅuslundD ?;1,52662E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;RT @digitalflowercg: Thank you everyone for the kind words regarding the @drippieverse situation - it was not easy to be honest and admit m…;;;5;1,5683E+18
